Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
118,Ji Dong-won,KOR,MF|FW,Augsburg,27,1991,14,891,64,29.1,9.9,10,84,7,4,13,5,1.00,14,29,-15,-1.52,-1.31,11.7,19.2,-7.5,-0.76,-0.41
119,Anastasios Donis,GRE,FW|MF,Stuttgart,21,1996,24,962,40,31.4,10.7,11,64,1,13,20,2,0.96,12,19,-7,-0.65,+0.67,13.3,18.7,-5.4,-0.50,+0.13
120,Aleksandar Dragović,AUT,DF,Leverkusen,27,1991,18,1335,74,43.6,14.8,13,88,12,5,38,16,1.94,28,21,+7,+0.47,-0.05,24.3,19.4,+4.8,+0.33,-0.17
121,Josip Drmić,SUI,FW,M'Gladbach,25,1992,5,222,44,7.3,2.5,2,92,2,3,13,3,1.00,6,3,+3,+1.22,+0.90,3.5,3.3,+0.2,+0.08,+0.09
122,Jaroslav Drobný,CZE,GK,Düsseldorf,38,1979,2,180,90,5.9,2.0,2,90,2,0,,8,1.50,2,3,-1,-0.50,-0.03,1.4,1.9,-0.6,-0.29,+0.17
123,Marvin Ducksch,GER,FW,Düsseldorf,24,1994,16,823,51,26.9,9.1,8,81,3,8,22,11,0.94,9,19,-10,-1.09,-0.85,9.0,18.5,-9.4,-1.03,-0.80
124,Ondrej Duda,SVK,MF,Hertha BSC,23,1994,32,2563,80,83.8,28.5,30,84,16,2,17,1,1.25,40,49,-9,-0.32,-0.50,41.5,49.8,-8.3,-0.29,+0.09
125,Johannes Eggestein,GER,FW|MF,Werder Bremen,20,1998,23,1113,48,36.4,12.4,12,71,1,11,23,7,1.57,21,18,+3,+0.24,-0.03,21.6,22.6,-1.0,-0.08,+0.16
126,Maximilian Eggestein,GER,MF,Werder Bremen,21,1996,34,3052,90,99.7,33.9,34,90,33,0,,0,1.56,58,49,+9,+0.27,+0.27,49.6,56.1,-6.5,-0.19,-2.01
127,Josip Elez,CRO,DF,Hannover 96,24,1994,10,646,65,21.1,7.2,7,87,6,3,13,9,0.80,9,16,-7,-0.98,+0.26,8.2,16.9,-8.6,-1.20,-0.38
